asn,name,cc,real_cone_size,observed_tree_size,secure_pct,vulnerable_pct,vuln_count
11019,"HAProxy Technologies, Inc.",US,28,64,7.8125,46.875,30
10429,Vivo (TELEFÔNICA BRASIL),BR,2500,8497687009361931139634711,5.026026411037328,68.75048878583372,5842201354426623802210426
30029,"Dobson Technologies - Transport and Telecom Solutions, LLC",US,26,122,1.639344262295082,56.557377049180324,69
3816,COLOMBIA TELECOMUNICACIONES S.A. ESP BIC,CO,42,9314256955314182386079627920986029,5.026026411037328,68.75048878583372,6403597183547014813577386515044200
36352,HostPapa,US,40,628,2.229299363057325,61.94267515923567,389
214668,AxusHost B.V.,NL,5,5,0.0,80.0,4
400304,Redoubt Networks (Crunchbits),US,21,85,1.1764705882352942,60.0,51
297,National Aeronautics and Space Administration,US,12,11,0.0,81.81818181818183,9
22925,"Allied Telecom Group, LLC",US,27,27,0.0,55.55555555555556,15
21334,One Hungary Ltd.,HU,20,20,40.0,10.0,2
31261,PJSC MegaFon,RU,46,182,0.0,95.6043956043956,174
197453,Biz Telecom LLC,RU,40,835,0.5988023952095809,84.19161676646706,703
132148,HORIZON TELECOM INTERNATIONAL COMPANY LIMITED,MM,10,9,0.0,44.44444444444444,4
3361,"Digital Fortress, Inc.",US,7,7,0.0,28.57142857142857,2
150008,Pioneer Elabs Ltd.,IN,19,22,0.0,100.0,22
25956,Logix,US,33,32,46.875,3.125,1
6300,Fidium,US,29,1167,0.2570694087403599,53.55612682090831,625
42772,Unitary enterprise A1,BY,8,9,0.0,100.0,9
52696,JSX TELECOM,BR,19,24,0.0,91.66666666666666,22
327983,Interworks Wireless Solutions,ZA,6,6,66.66666666666666,0.0,0
15497,1 Cloud Lab s.r.o.,UA,17,16,6.25,81.25,13
56655,Gigahost AS,RU,93,809,2.2249690976514214,60.44499381953028,489
139341,WeChat/QQ CDN,JP,75,2077678575736369251932331562,5.026026411037328,68.75048878583372,1428414176217302422156329806
37688,BACKBONE CONNECTIVITY NETWORK (NIGERIA) LIMITED,NG,7,6,0.0,100.0,6
36873,Airtel Networks Limited,NG,50,31,0.0,93.54838709677419,29
11042,NETWORK TRANSIT HOLDINGS LLC,US,5,5,0.0,40.0,2
262532,NET ONDA SERVICOS DE INTERNET LTDA,BR,46,143,0.0,88.11188811188812,126
8301,Gibtelecom Ltd.,GI,7,21,4.761904761904762,47.61904761904761,10
61649,CONECT TELECOMUNICACOES COMUNICACOES E MULTIMIDIA,BR,164,92325632109178,5.026026410940447,68.7504887862675,63474323350071
265038,TELFO SERVICO DE TELECOMUNICACOES LTDA,BR,138,405,0.0,82.22222222222221,333
263362,REDE SPEEDNET TELECOM LTDA,BR,14,14,0.0,85.71428571428571,12
34723,Real Network and Tel SRL,RO,11,32639,5.306535126688931,69.2729556665339,22610
47147,Anexia Cloud Solutions GmbH,DE,104,288,5.902777777777778,59.02777777777778,170
24637,WEBDISCOUNT GmbH & Co. KG,DE,24,26,0.0,26.923076923076923,7
266181,GOLDEN LINK,BR,49,153831510936387152056128357626503,5.026026411037328,68.75048878583372,105759915675399430906373839128400
37468,Angola Cables,BR,4482,4616742187948906,5.026026411037987,68.75048878575952,3174032820193241
35236,UVT Internet s.r.o.,CZ,14,12,25.0,41.66666666666667,5
62365,SachsenGigaBit GmbH,DE,9,7,0.0,85.71428571428571,6
61763,Poxley Provedor de Internet Ltda,BR,9,8,12.5,12.5,1
35369,LINZ STROM GAS WAERME GmbH fuer Energiedienstleistung...,AT,16,20,5.0,75.0,15
8412,T-Mobile Austria GmbH,AT,73,89,0.0,75.28089887640449,67
36940,Internet Exchange Point of Nigeria,NG,4,7,0.0,85.71428571428571,6
30998,Netcom Africa Limited,NG,13,27,0.0,96.29629629629629,26
37148,Globacom Limited,NG,35,103,0.0,94.1747572815534,97
35911,Telebec,CA,8,8,75.0,0.0,0
8001,"Cologix, Inc",US,24,24,0.0,66.66666666666666,16
34250,"""Uzbektelekom"" Joint Stock Company",UZ,42,50,0.0,94.0,47
20771,Caucasus Online Ltd.,GE,49,46,17.391304347826086,39.130434782608695,18
11340,Red Universitaria Nacional,CL,7,7,14.285714285714285,42.857142857142854,3
6429,Telmex Chile Internet S.A.,CL,31,50,2.0,60.0,30
262740,VELOO NET LTDA,BR,94,446,0.0,83.18385650224215,371
58678,Intech Online Private Limited,IN,35,48,0.0,89.58333333333334,43
17995,PT iForte Global Internet,ID,105,92,0.0,97.82608695652173,90
9790,Two Degrees Networks Limited,NZ,153,367,1.08991825613079,74.38692098092643,273
8308,NAUKOWA I AKADEMICKA SIEC KOMPUTEROWA - PANSTWOWY INS...,PL,73,112,0.0,74.10714285714286,83
35432,Cablenet Communication Systems plc,CY,31,41,39.02439024390244,12.195121951219512,5
8544,Primetel PLC,CY,19,20,0.0,55.00000000000001,11
6799,Ote SA (Hellenic Telecommunications Organisation),GR,38,36,58.333333333333336,11.11111111111111,4
20562,Open Peering (Broadband Hosting B.V.),DE,531,6304623576799556112926,5.026026411037328,68.75048878583372,4334459525156607969008
28685,Routit BV,NL,13,64,9.375,67.1875,43
51346,"Opened Joint Stock Company ""Tojiktelecom""",TJ,24,35,0.0,100.0,35
52900,BRASIL TECPAR | AMIGO | AVATO,BR,38,160,0.0,85.625,137
3302,Retelit Digital Services S.p.A.,IT,106,68,0.0,69.11764705882352,47
58682,Level3 Carrier Ltd.,BD,244,3768,1.910828025477707,93.63057324840764,3528
50360,Tamatiya EOOD,BG,12,9,0.0,88.88888888888889,8
140951,IPTP Networks,US,63,64497305382360774751,5.0260264110373365,68.7504887858337,44342212704064857952
41095,IPTP LTD,US,135,67454840343867222,5.026026411036589,68.75048878582763,46375532446108368
31122,Digiweb ltd,IE,22,22,0.0,45.45454545454545,10
53486,Niagara Regional Broadband Networks Limited,CA,12,1447,0.7601935038009675,61.64478230822391,892
25540,Alphalink SASU,FR,8,71,5.633802816901409,63.38028169014085,45
17675,"PacketFabric (Japan) Co., Ltd.",JP,11,13,0.0,69.23076923076923,9
6079,RCN,US,147,3178382,5.023499377985403,68.78672859335347,2186305
38757,PT Indonesia Comnets Plus,ID,120,6741,4.020175048212431,87.50927162142116,5899
1257,Tele2 Sverige AB,SE,257,65558150931378414116866844454312647,5.026026411037328,68.75048878583372,45071549204277265054545287983552583
142667,APNIC ASN block,AU,19,19,0.0,94.73684210526315,18
23507,AV SERVICES LLC,EU,4,7,0.0,71.42857142857143,5
205941,Lungu Stefan Gabriel,DE,8,5,0.0,80.0,4
6805,Telefonica Germany (o2),DE,14,16,0.0,68.75,11
40749,CLARKSVILLE DEPARTMENT OF ELECTRICITY,US,8,32,9.375,59.375,19
13855,The Municipal Communications Utility of the City of C...,US,18,17,5.88235294117647,70.58823529411765,12
57866,Fusix Networks B.V.,NL,173,294,1.3605442176870748,63.94557823129252,188
20900,IMS Networks SAS,FR,8,8,0.0,62.5,5
6667,Elisa Oyj,GB,160,236968109775770368293889813873,5.026026411037328,68.75048878583372,162916733737393160667478117632
7562,HCN Dongjak,KR,8,8,0.0,100.0,8
35847,Ezee Fiber,US,43,352,0.0,48.86363636363637,172
4181,TDS TELECOM,US,43,41,46.34146341463415,4.878048780487805,2
2711,Spirit Communications,US,113,632,9.651898734177216,39.87341772151899,252
35753,Etihad Salam Telecom CJSC,SA,108,780,0.1282051282051282,77.3076923076923,603
37613,DOLPHIN TELECOMMUNICATION LIMITED,NG,132,92329970630089,5.026026410956876,68.75048878558039,63477306103769
214937,ELEVEN HOLDINGS LIMITED,US,6,8,37.5,62.5,5
14717,EZE Castle Integration Inc.,US,15,14,0.0,35.714285714285715,5
31287,IPACCT CABLE Ltd,BG,128,224,9.375,67.41071428571429,151
8728,AS INFONET,EE,15,12,58.333333333333336,8.333333333333332,1
132602,Bangladesh Submarine Cable Company Limited (BSCCL),BD,818,3409,2.112056321501907,93.1064828395424,3174
207529,LOLINYA TECHNOLOGY LTD,DE,9,13,0.0,15.384615384615385,2
213605,Liu HaoRan,US,15,4579972642024433541418628939558812,5.026026411037328,68.75048878583372,3148753577649260805878525633476248
266302,RENOVENET TELECOMUNICACOES LTDA - ME,BR,30,32,0.0,87.5,28
265377,FLASH NET TELECOMUNICACOES LTDA - ME,BR,59,537,0.74487895716946,83.9851024208566,451
264996,SERVLINK TELECOM LTDA - ME,BR,36,59,1.694915254237288,72.88135593220339,43
266374,Ponte Digital,BR,3,5,0.0,100.0,5
141067,PT Trisula Media Data,ID,5,6,0.0,100.0,6
43940,MTEL d.o.o.,ME,14,13,61.53846153846154,7.6923076923076925,1
47586,Dmitriy V. Kozmenko,RU,19,16,0.0,100.0,16
27947,Telconet S.A,EC,87,85,7.0588235294117645,68.23529411764706,58
263238,Eliana Vanessa Morocho Oña,EC,39,73,5.47945205479452,65.75342465753424,48
17625,BlazeNet's Network,IN,20,17,0.0,100.0,17
136897,Enjoyvc Cloud Group Limited.,HK,33,58,10.344827586206897,62.06896551724138,36
131267,Unitel Laos,LA,12,6,0.0,83.33333333333334,5
10075,Fiber@Home Global Limited,BD,358,2476,2.867528271405493,91.23586429725363,2259
4788,TM Technology Services Sdn. Bhd.,MY,481,2031372603981559,5.026026410964231,68.75048878608202,1396578594303884
30742,Bremen Briteline GmbH,DE,14,59,1.694915254237288,64.40677966101694,38
266516,Naveganet Comercio e Serviços Eirele,BR,16,122,0.0,89.34426229508196,109
136334,Vortex Netsol Private Limited,IN,56,56,0.0,100.0,56
34251,LLC IMC,UA,10,11,0.0,90.9090909090909,10
14615,"Comporium, Inc",US,10,10,80.0,0.0,0
196610,DE-CIX Academy,DE,7,234,0.0,66.23931623931624,155
8804,regio[.NET] Holding GmbH,DE,13,13,30.76923076923077,38.46153846153847,5
48200,Opteamax GmbH,DE,12,13,0.0,61.53846153846154,8
15562,Job Snijders,NL,7,7,0.0,42.857142857142854,3
212635,Jurrian van Iersel,NL,7,7,0.0,71.42857142857143,5
263687,Tucuman BBS S.R.L.,AR,6,8,50.0,12.5,1
199081,Lancom Ltd.,GR,45,42,40.476190476190474,28.57142857142857,12
12722,RECONN LLC,RU,44,46,0.0,93.47826086956522,43
26496,"GoDaddy.com, LLC",US,8,8,0.0,87.5,7
2516,KDDI Corporation,JP,405,4263,0.23457658925639222,50.41050903119869,2149
134090,Leaptel,AU,59,150,4.0,67.33333333333333,101
49915,Megaport (UK) Limited,US,124,1287155452698355572,5.0260264110374635,68.75048878583341,884925665163626238
265336,ELneT Telecom,BR,16,32,0.0,75.0,24
264010,Polli Telecom,BR,5,5,0.0,80.0,4
264556,GARCIA NET TELECOM,BR,32,46,30.434782608695656,39.130434782608695,18
12713,Ote SA (Hellenic Telecommunications Organisation),GB,109,191,20.94240837696335,45.54973821989529,87
64049,Reliance Jio Infocomm Pte. Ltd.,GB,1515,1587434,5.026980649274238,68.78377305765153,1091897
48832,Jordanian mobile phone services Ltd,JO,20,13,0.0,76.92307692307693,10
58453,China Mobile International,US,3209,43647359751943933632910480676,5.026026411037328,68.75048878583372,30007773171572717339481889395
39273,Kalaam Telecom Bahrain B.S.C.,BH,17,421534615116297574336811,5.026026411037328,68.75048878583372,289807108293937522636230
24429,Alibaba Cloud,US,31,786067843632304722312838272432,5.026026411037328,68.75048878583372,540425484685472647481526418269
8697,Jordan Telecommunications PSC,JO,45,240,0.0,77.91666666666667,187
8473,Bahnhof AB,SE,58,58,58.620689655172406,12.068965517241379,7
24400,"Shanghai Mobile Communications Co.,Ltd.",CN,27,28,0.0,96.42857142857143,27
201725,Firma Tonetic Krzysztof Adamczyk,PL,2,95,1.0526315789473684,66.3157894736842,63
393227,RTC Communications Corp.,US,5,5,60.0,0.0,0
25761,55 IT Services GmbH,AT,5,5,0.0,40.0,2
140586,Velo Technologies SDN BHD,MY,7,6,0.0,83.33333333333334,5
56111,Agarto Sdn Bhd,MY,15,8,0.0,87.5,7
45804,MEGHBELA BROADBAND,IN,14,15,0.0,100.0,15
133676,Precious netcom pvt ltd,IN,39,12609251401148818945486,5.026026411037328,68.75048878583372,8668921970524400749697
134375,Fusionnet Web Services Private Limited,IN,16,25218502802297637890927,5.026026411037328,68.75048878583372,17337843941048801499349
23550,"HUB Advanced Networks, LLC",US,6,5,0.0,80.0,4
45558,Myanmar Posts and Telecommunications,MM,53,368866697212094418,5.026026411037068,68.75048878583492,253597657301480610
136255,Mytel Myanmar,MM,78,8312407723636059397969751202,5.026026411037328,68.75048878583372,5714820939871185522868935024
3352,TELEFONICA DE ESPANA S.A.U.,ES,96,89,47.19101123595505,2.247191011235955,2
21700,"Neptune Networks, LLC",US,48,62,1.6129032258064515,46.774193548387096,29
6696,VERIXI SA,NL,88,118,0.0,65.2542372881356,77
249,Packet Star Networks Limited,GB,18,73,0.0,52.054794520547944,38
24875,NovoServe B.V.,NL,46,42,54.761904761904766,0.0,0
16284,Inq. Digital Nigeria,NG,12,11,0.0,90.9090909090909,10
52747,Wsp Serviços de Telecomunicações Ltda,BR,11,98,0.0,83.6734693877551,82
3329,Vodafone Greece,GR,33,63,34.92063492063492,20.634920634920633,13
10674,Gainesville Regional Utilities,US,12,23,4.3478260869565215,60.86956521739131,14
4761,PT Indosat Tbk,ID,187,127984567406596027,5.026026411036357,68.75048878583787,87990015662474913
208398,Edge Technology Plus (Yandex),RU,5,5,0.0,60.0,3
11686,Zayo Bandwidth,US,18,18,11.11111111111111,55.55555555555556,10
50673,Serverius Holding B.V.,NL,211,4549,0.8573312816003518,83.13915146185975,3782
52862,Redenilf Serviços de Telecomunicações Ltda,BR,19,20,0.0,95.0,19
212221,INTERNET BROKER SRL,RO,6,6,0.0,66.66666666666666,4
56382,vServer.site LTD,DE,16,25,0.0,48.0,12
135248,VORTEX INFOCOM PRIVATE LIMITED,IN,6,7,0.0,100.0,7
21127,Joint Stock Company TransTeleCom,RU,12,35,0.0,97.14285714285714,34
53237,Telebras (TELECOMUNICACOES BRASILEIRAS S.A),BR,25,34,0.0,94.11764705882352,32
13789,Unitas Global,US,61,57,0.0,43.859649122807014,25
13094,"JSC ""ER-Telecom Holding""",RU,96,418,0.0,95.21531100478468,398
13287,FALBOX S.L. trading as NIXVAL,ES,21,195,0.5128205128205128,56.41025641025641,110
3399,Obenet AB,NL,117,360,8.055555555555555,46.666666666666664,168
42831,UK Dedicated Servers Limited,GB,68,116,12.068965517241379,41.37931034482759,48
6866,Cyprus Telecommunications Authority,CY,36,35,2.857142857142857,51.42857142857142,18
39122,Blacknight Internet Solutions Limited,GB,23,23,17.391304347826086,30.434782608695656,7
47447,23M GmbH,DE,12,14,42.857142857142854,14.285714285714285,2
8280,SYNAPSECOM S.A. Provider of Telecommunications and In...,GR,24,113,28.31858407079646,26.548672566371685,30
55330,Afghan Telecom,AF,49,61,0.0,95.08196721311475,58
29909,Metro Optic,CA,24,26,0.0,61.53846153846154,16
17408,AboveNet Communications Taiwan,TW,93,58498358489805310,5.0260264110395845,68.75048878582993,40217907393428192
51847,Nearoute Limited,US,66,1364,6.89149560117302,46.33431085043988,632
151338,PoloNetwork Limited,HK,8,17,0.0,70.58823529411765,12
214454,PoloNetwork Limited,HK,7,8,0.0,75.0,6
18041,Taiwan Digital Streaming Co.,TW,25,866,2.655889145496536,48.38337182448037,419
45650,VIA NET COMMUNICATION LTD.,NP,27,24,0.0,91.66666666666666,22
4007,"Subisu Cablenet (Pvt) Ltd, Baluwatar, Kathmandu, Nepal",NP,33,32,0.0,96.875,31
42555,OPTICCOM- BULGARIA Ltd.,BG,11,233,9.012875536480687,67.81115879828327,158
25144,Telekomunikacije Republike Srpske a.d.,BA,20,34,0.0,79.41176470588235,27
9146,BH Telecom d.d.,BA,14,13,0.0,84.61538461538461,11
9723,iseek Communications Pty Ltd,AU,27,26,0.0,61.53846153846154,16
45250,Vocom International Telecommunications AP Area,HK,32,1015686301988516,5.026026410968491,68.75048878608439,698289297150410
133115,HK Kwaifong Group Limited,HK,12,17,11.76470588235294,82.35294117647058,14
15935,ha-vel internet s.r.o.,CZ,37,66,28.78787878787879,42.42424242424242,28
266989,ETH ENTERPRISE TECNOLOGIA LTDA,BR,9,13,0.0,76.92307692307693,10
33154,DQE Communications LLC,US,42,45,4.444444444444445,60.0,27
30247,"Voonami, Inc.",US,9,18,0.0,72.22222222222221,13
37012,Comsys (GH) Limited,GH,6,6,0.0,100.0,6
9821,Department of Science and Technology,PH,3,5,0.0,100.0,5
28309,WGO Telecomunicações Ltda,BR,9,9,0.0,100.0,9
18747,IFX Corporation,CO,43,92329970626434,5.0260264109706325,68.750488785708,63477306101374
29319,Informational-measuring systems Ltd.,RU,7,7,0.0,100.0,7
266167,CELERIX TECNOLOGIA DE TELECOMUNICACOES LTDA,BR,64,11726494709495123,5.026026411029228,68.75048878582807,8062022430222166
140485,CHINATELECOM ZHEJIANG province HANGZHOU 5GC network,CN,14,11,0.0,100.0,11
9232,Ntte Global Network (Brand Name),HK,12,8,0.0,87.5,7
150706,Unknown,,0,60,1.6666666666666667,93.33333333333333,56
263935,I5 TELECOM,BR,16,25493040383932409835668931,5.026026411037328,68.75048878583372,17526589870323514495948203
266136,R.A INTERNET,BR,15,37,0.0,72.97297297297297,27
134078,NETPLUZ HOLDINGS PRIVATE LIMITED,SG,31,129092588017730606,5.026026411035593,68.7504887858394,88751785248479720
16086,DNA Oyj,FI,59,77,37.66233766233766,23.376623376623375,18
20545,Georgian Research and Educational Networking Associat...,GE,5,5,0.0,80.0,4
35805,"JSC ""Silknet""",GE,80,156,5.769230769230769,66.02564102564102,103
60764,Telecom Samara LLC,RU,26,23,0.0,91.30434782608695,21
52871,TASCOM TELECOMUNICAÇÕES LTDA,BR,54,126,3.1746031746031744,74.60317460317461,94
21976,"NJEDge.Net, Inc.",US,15,16,6.25,68.75,11
149994,Rego Communications Ltd,BD,69,88,0.0,98.86363636363636,87
58655,SkyTel Communications Limited,BD,82,78,0.0,100.0,78
57463,NetIX Communications JSC,DE,1109,67454840343864445,5.026026411036775,68.75048878582788,46375532446106626
396926,C Spire Fiber,US,23,22,0.0,100.0,22
9930,TIME dotCom Bhd,MY,129,232,0.43103448275862066,75.86206896551724,176
56391,VIRTUAL TELECOM SP. Z O.O.,PL,12,12,0.0,75.0,9
10,CSNET Coordination and Information Center (CSNET-CIC),BR,9,85,3.5294117647058822,80.0,68
327708,Airtel Rwanda Ltd,KE,156,352,3.4090909090909087,83.23863636363636,293
36926,Airtel Networks Kenya Limited,KE,56,591,3.5532994923857872,81.55668358714044,482
58299,Openfactory GmbH,DE,196,9159947357492732983399986278050816,5.026026411037328,68.75048878583372,6297508580801314118280711666204386
207187,"TKR Jasek, s.r.o.",CZ,12,100,12.0,61.0,61
53162,Go! Telecom,BR,7,7,0.0,85.71428571428571,6
12969,Ljósleiðarinn ehf (Sýn),IS,19,20,0.0,75.0,15
44735,Nova hf,IS,41,49,4.081632653061225,63.26530612244898,31
9211,Nawork Internet Informationssysteme GmbH,DE,17,109,10.091743119266056,53.21100917431193,58
37088,VDT COMMUNICATIONS LIMITED,NG,4,5,0.0,100.0,5
31543,myNet GmbH,AT,12,12,0.0,75.0,9
57455,Filanco Ukraine Ltd.,DE,71,1276,6.112852664576803,74.52978056426332,951
49063,Data Storage Center JSC,RU,76,2160511671351293086897302376439173,5.026026411037328,68.75048878583372,1485362334328999561233024191561139
271508,OPIX SERVICOS DE TECNOLOGIA EIRELI,BR,6,16,0.0,75.0,12
28598,MOB,BR,256,2560,1.1328125,80.546875,2062
132280,Symphony Communication (Thailand) PCL.,TH,63,58,3.4482758620689653,89.65517241379311,52
47272,Unknown,,0,464,0.21551724137931033,50.646551724137936,235
212514,SpanningNetworks AS,NO,10,273,0.0,66.66666666666666,182
59162,U.P. COMMUNICATION SERVICES PVT LTD,IN,18,773,0.0,98.44760672703752,761
206621,IT-KARKAS LLC,UA,9,13,0.0,100.0,13
23404,Ritter Communications,US,35,50,2.0,76.0,38
262417,UltraTelecom Provedora de Internet,BR,15,17,0.0,94.11764705882352,16
265061,GC NET,BR,34,59,0.0,86.4406779661017,51
133594,World Phone Infrastructure services private ltd,IN,6,6,0.0,100.0,6
262248,Metro MPLS,PA,10,11,0.0,90.9090909090909,10
265867,Trans Ocean Network,PA,7,7,0.0,100.0,7
27796,Galaxy Communications,PA,8,9,0.0,66.66666666666666,6
264788,Telconet S.A,EC,4,23,17.391304347826086,65.21739130434783,15
264732,NETLATIN S.R.L.,AR,5,5,0.0,80.0,4
265330,Ponto a Ponto Telecomunicaçoes,BR,12,1173980898394331215,5.0260264110371144,68.75048878583426,807117605898431001
262854,AFINET SOLUCOES EM TECNOLOGIA DA INFORMACAO LTDA,BR,5,5,20.0,80.0,4
21575,ENTEL PERU S.A.,PE,19,22,9.090909090909092,50.0,11
34867,Cosmonova LLC,UA,22,26,0.0,84.61538461538461,22
29074,FAUST ISP LTD.,UA,3,5,0.0,100.0,5
60299,Mezhdugorodnyaya Mezhdunarodnaya Telefonnaya Stanciya Ltd.,RU,289,459495841696,5.026026341774627,68.75048872150653,315905636821
205516,NLS ASTANA LLP,KZ,21,114873960010,5.026026355753207,68.75048865741631,78976408847
6730,Sunrise GmbH,CH,325,2513,3.780342220453641,73.37843215280542,1844
138840,PT Parsaoran Global Datatrans,ID,343,777,3.6036036036036037,89.83268983268984,698
1097,Core Transit LLC,US,11,11,0.0,90.9090909090909,10
10010,TOKAI Communications Corporation,JP,48,913,0.0,51.150054764512596,467
33489,"Comcast Cable Communications, LLC",US,25,24,4.166666666666666,54.166666666666664,13
200612,Gulf Bridge International Inc.,GB,185,420835400557028841313775,5.026026411037328,68.75048878583372,289326394866778555627143
45355,Digicel Fiji Limited,FJ,5,6,0.0,83.33333333333334,5
4638,Telecom Fiji Limited,FJ,6,5,0.0,100.0,5
7693,KSC Commercial Internet Co. Ltd.,TH,26,25,0.0,96.0,24
214481,Wojciech Czapkowicz,US,17,24,0.0,62.5,15
600,OARnet,US,59,58,68.96551724137932,3.4482758620689653,2
264226,ADVANCED CONNECTION TELECOM LTDA-ME,BR,5,7,0.0,85.71428571428571,6
269416,SEMEAR TELECOM EIRELI,BR,23,33,0.0,78.78787878787878,26
263411,ONIX TELECOM,BR,15,40,2.5,87.5,35
264566,INTERNET O SUL COMÉRCIO E SERVIÇOS LTDA,BR,4,7,0.0,85.71428571428571,6
271291,CS+TELECOMUNICACOES LTDA,BR,6,22,0.0,72.72727272727273,16
